idx,frr,quagga,bird,batfish,gobgp,label,output
25070,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PL,yyyyyynyyy
25086,"yes,yes","no,no","yes,yes","yes,yes","yes,yes",PLC_L,yynnyyyyyy
25092,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PLA,yyyyyynyyy
25094,"yes,yes","no,no","yes,yes","yes,yes","yes,yes",PL_D,yynnyyyyyy
25095,"yes,no","no,no","yes,yes","yes,no","yes,yes",PL_D,ynnnyyynyy
25096,"yes,no","yes,no","yes,yes","no,no","yes,yes",PL_D,ynynyynnyy
25097,"yes,yes","no,no","yes,yes","no,no","yes,yes",PL_LD,yynnyynnyy
25099,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PL_LMC,yyyyyynnyy
25109,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PL_L,yyyyyynnyy
25110,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PL_LC,yyyyyyynyy
25111,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PL_MC,yyyyyyynyy
25147,"yes,yes","no,no","yes,yes","yes,yes","yes,yes",PL_M,yynnyyyyyy
25167,"yes,yes","no,no","yes,yes","yes,yes","yes,yes",PL_M,yynnyyyyyy
25185,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PLC,yyyyyynyyy
25190,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PL_LC,yyyyyyynyy
25191,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PL_MC,yyyyyyynyy
25235,"yes,yes","no,no","yes,yes","no,no","yes,yes",PL_L,yynnyynnyy
25236,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PL_LC,yyyyyynnyy
25237,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PL_MC,yyyyyyynyy
25255,"no,yes","no,yes","yes,yes","no,yes","yes,yes",PLC,nynyyynyyy
25259,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PL_L,yyyyyynnyy
25260,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PL_LC,yyyyyyynyy
25261,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PL_MC,yyyyyynnyy
25278,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PL_L,yyyyyynnyy
25279,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PL_LC,yyyyyynnyy
25280,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PL_MC,yyyyyynnyy
25296,"no,no","no,no","yes,yes","yes,no","yes,yes",LC_D,nnnnyyynyy
25299,"no,no","no,no","yes,yes","yes,no","yes,yes",LC_LMC,nnnnyyynyy
25308,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",LA_LC,yyyyyyynyy
25309,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",LA_MC,yyyyyyynyy
25310,"yes,yes","yes,no","yes,yes","yes,yes","yes,yes",LA_D,yyynyyyyyy
25311,"yes,no","yes,no","yes,yes","yes,no","yes,yes",LA_D,ynynyyynyy
25312,"yes,no","yes,no","yes,yes","yes,no","yes,yes",LA_D,ynynyyynyy
25346,"yes,yes","no,yes","yes,yes","yes,yes","yes,yes",PLMA,yynyyyyyyy
28463,"no,yes","yes,yes","yes,yes","yes,yes","yes,yes",PLMCA,nyyyyyyyyy
28464,"no,yes","yes,yes","yes,yes","yes,yes","yes,yes",PLMA,nyyyyyyyyy
28465,"no,yes","yes,yes","yes,yes","yes,yes","yes,yes",PLMA,nyyyyyyyyy
28466,"no,yes","yes,yes","yes,yes","yes,yes","yes,yes",PLMC,nyyyyyyyyy
28467,"no,yes","yes,yes","yes,yes","yes,yes","yes,yes",PLMA,nyyyyyyyyy
28468,"no,yes","yes,yes","yes,yes","yes,yes","yes,yes",PLMC,nyyyyyyyyy
28469,"no,yes","yes,yes","yes,yes","yes,yes","yes,yes",PLMA,nyyyyyyyyy
28470,"no,yes","yes,yes","yes,yes","yes,yes","yes,yes",PLMC,nyyyyyyyyy
28471,"no,yes","yes,yes","yes,yes","yes,yes","yes,yes",PLMC,nyyyyyyyyy
28472,"no,yes","yes,yes","yes,yes","yes,yes","yes,yes",PLMCA,nyyyyyyyyy
28473,"no,yes","yes,yes","yes,yes","yes,yes","yes,yes",PLMA,nyyyyyyyyy
28474,"no,yes","yes,yes","yes,yes","yes,yes","yes,yes",PLMCA,nyyyyyyyyy
28475,"no,yes","yes,yes","yes,yes","yes,yes","yes,yes",PLMCA,nyyyyyyyyy
28476,"no,yes","yes,yes","yes,yes","yes,yes","yes,yes",PLMCA,nyyyyyyyyy
28477,"no,yes","yes,yes","yes,yes","yes,yes","yes,yes",PLMCA,nyyyyyyyyy
28478,"no,yes","yes,yes","yes,yes","yes,yes","yes,yes",PLM,nyyyyyyyyy
28479,"no,yes","yes,yes","yes,yes","yes,yes","yes,yes",PLM,nyyyyyyyyy
28480,"no,yes","yes,yes","yes,yes","yes,yes","yes,yes",PLMC,nyyyyyyyyy
28481,"no,yes","yes,yes","yes,yes","yes,yes","yes,yes",PLMA,nyyyyyyyyy
28482,"no,yes","yes,yes","yes,yes","yes,yes","yes,yes",PLM,nyyyyyyyyy
28483,"no,yes","yes,yes","yes,yes","yes,yes","yes,yes",PLMC,nyyyyyyyyy
28484,"no,yes","yes,yes","yes,yes","yes,yes","yes,yes",PLMA,nyyyyyyyyy
28485,"no,yes","yes,yes","yes,yes","yes,yes","yes,yes",PLMC,nyyyyyyyyy
28491,"no,yes","yes,yes","yes,yes","yes,yes","yes,yes",PLMC,nyyyyyyyyy
28492,"no,yes","yes,yes","yes,yes","yes,yes","yes,yes",PLMA,nyyyyyyyyy
29548,"yes,yes","no,yes","yes,yes","yes,yes","yes,yes",PLC,yynyyyyyyy
29554,"yes,yes","no,yes","yes,yes","yes,yes","yes,yes",PLC,yynyyyyyyy
32269,"yes,yes","no,yes","yes,yes","yes,yes","yes,yes",P,yynyyyyyyy
32291,"yes,yes","no,yes","yes,yes","yes,yes","yes,yes",P,yynyyyyyyy
32379,"yes,yes","no,yes","yes,yes","yes,yes","yes,yes",P,yynyyyyyyy
32399,"yes,yes","no,no","yes,yes","yes,no","yes,yes",P_C,yynnyyynyy
32410,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",P,yyyyyynyyy
32463,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_M,yyyyyynnyy
32487,"yes,yes","no,yes","yes,yes","no,yes","yes,yes",P,yynyyynyyy
32535,"yes,yes","no,no","yes,yes","yes,yes","yes,yes",P_M,yynnyyyyyy
32610,"yes,yes","no,yes","yes,yes","no,yes","yes,yes",P,yynyyynyyy
32633,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",P,yyyyyynyyy
32650,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_C,yyyyyyynyy
32781,"yes,yes","no,no","yes,yes","yes,no","yes,yes",P_C,yynnyyynyy
32855,"yes,yes","no,yes","yes,yes","no,yes","yes,yes",P,yynyyynyyy
32870,"yes,yes","no,yes","yes,yes","no,yes","yes,yes",P,yynyyynyyy
32887,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_C,yyyyyynnyy
33053,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",P,yyyyyynyyy
33145,"yes,no","yes,yes","yes,yes","yes,no","yes,yes",P_D,ynyyyyynyy
33146,"yes,no","yes,no","yes,yes","yes,no","yes,yes",P_LC,ynynyyynyy
33147,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_MC,yyyyyyynyy
33210,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LC,yyyyyyynyy
33211,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_MC,yyyyyyynyy
33212,"yes,yes","yes,no","yes,yes","yes,yes","yes,yes",P_D,yyynyyyyyy
33213,"yes,no","yes,no","yes,yes","yes,no","yes,yes",P_D,ynynyyynyy
33214,"yes,yes","yes,no","yes,yes","yes,yes","yes,yes",P_D,yyynyyyyyy
33215,"yes,no","yes,yes","yes,yes","yes,no","yes,yes",P_LD,ynyyyyynyy
33249,"no,yes","no,yes","yes,yes","yes,yes","yes,yes",PC,nynyyyyyyy
33253,"yes,yes","no,no","yes,yes","yes,no","yes,yes",P_D,yynnyyynyy
33254,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LC,yyyyyyynyy
33255,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_MC,yyyyyynnyy
33277,"no,yes","no,yes","yes,yes","yes,yes","yes,yes",PC,nynyyyyyyy
33280,"yes,yes","no,no","yes,yes","yes,no","yes,yes",P_C,yynnyyynyy
33281,"yes,yes","no,no","yes,yes","yes,no","yes,yes",P_D,yynnyyynyy
33282,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_L,yyyyyynnyy
33295,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_C,yyyyyyynyy
33311,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_C,yyyyyyynyy
33533,"yes,yes","no,no","yes,yes","yes,no","yes,yes",P_C,yynnyyynyy
33549,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_C,yyyyyynnyy
33598,"yes,yes","no,yes","yes,yes","yes,yes","yes,yes",P,yynyyyyyyy
33636,"no,yes","no,yes","yes,yes","yes,yes","yes,yes",P,nynyyyyyyy
33674,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_C,yyyyyyynyy
33722,"yes,yes","no,no","yes,yes","yes,yes","yes,yes",P_L,yynnyyyyyy
33764,"yes,yes","no,no","yes,yes","yes,yes","yes,yes",P_M,yynnyyyyyy
33818,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_C,yyyyyyynyy
33870,"yes,no","yes,no","yes,yes","yes,no","yes,yes",P_D,ynynyyynyy
33871,"yes,no","yes,no","yes,yes","yes,no","yes,yes",P_D,ynynyyynyy
33872,"yes,no","yes,no","yes,yes","yes,no","yes,yes",P_D,ynynyyynyy
33874,"yes,no","yes,yes","yes,yes","yes,no","yes,yes",P_MD,ynyyyyynyy
33875,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LMC,yyyyyyynyy
33914,"yes,yes","no,yes","yes,yes","yes,yes","yes,yes",PA,yynyyyyyyy
33915,"yes,yes","no,no","yes,yes","no,no","yes,yes",P_L,yynnyynnyy
33916,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LC,yyyyyyynyy
33917,"yes,yes","no,no","yes,yes","yes,no","yes,yes",P_MC,yynnyyynyy
33933,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_C,yyyyyyynyy
33952,"yes,no","yes,no","yes,yes","yes,no","yes,yes",P_C,ynynyyynyy
33953,"yes,no","yes,no","yes,yes","yes,no","yes,yes",P_D,ynynyyynyy
33967,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_C,yyyyyyynyy
34084,"yes,no","yes,yes","yes,yes","yes,no","yes,yes",P_D,ynyyyyynyy
34109,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_C,yyyyyyynyy
34131,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_C,yyyyyyynyy
34177,"yes,yes","no,no","yes,yes","yes,no","yes,yes",P_C,yynnyyynyy
34199,"yes,yes","no,yes","yes,yes","yes,yes","yes,yes",P,yynyyyyyyy
34278,"yes,yes","no,no","yes,yes","yes,no","yes,yes",P_C,yynnyyynyy
34316,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",P,yyyyyynyyy
34332,"yes,yes","no,yes","yes,yes","no,yes","yes,yes",P,yynyyynyyy
34360,"yes,yes","no,no","yes,yes","no,no","yes,yes",P_L,yynnyynnyy
34361,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_LC,yyyyyynnyy
34362,"yes,no","yes,no","yes,yes","yes,no","yes,yes",P_MC,ynynyyynyy
34377,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_C,yyyyyyynyy
34407,"yes,yes","no,yes","yes,yes","no,yes","yes,yes",P,yynyyynyyy
34435,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",P,yyyyyynyyy
34448,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",P,yyyyyynyyy
34482,"yes,yes","no,yes","yes,yes","no,yes","yes,yes",P,yynyyynyyy
34495,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",P,yyyyyynyyy
34512,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",P,yyyyyynyyy
34526,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",P,yyyyyynyyy
34539,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",P,yyyyyynyyy
34551,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",P,yyyyyynyyy
34582,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_C,yyyyyyynyy
34595,"yes,yes","no,yes","yes,yes","no,yes","yes,yes",P,yynyyynyyy
34613,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_C,yyyyyynnyy
34663,"yes,yes","no,no","yes,yes","yes,no","yes,yes",P_C,yynnyyynyy
34682,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_L,yyyyyynnyy
34683,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LC,yyyyyyynyy
34684,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_MC,yyyyyynnyy
34734,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",P,yyyyyynyyy
34781,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_C,yyyyyynnyy
34796,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_C,yyyyyynnyy
34812,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PC_C,yyyyyynnyy
34818,"no,yes","no,yes","yes,yes","yes,yes","yes,yes",PA,nynyyyyyyy
34819,"yes,yes","no,no","yes,yes","no,no","yes,yes",P_L,yynnyynnyy
34820,"yes,no","yes,no","yes,yes","yes,no","yes,yes",P_D,ynynyyynyy
34821,"yes,no","yes,no","yes,yes","yes,no","yes,yes",P_D,ynynyyynyy
34822,"yes,no","yes,no","yes,yes","no,no","yes,yes",P_D,ynynyynnyy
34823,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LD,yyyyyyynyy
34824,"yes,yes","no,no","yes,yes","no,no","yes,yes",P_MD,yynnyynnyy
34825,"yes,yes","no,no","yes,yes","no,no","yes,yes",P_LMC,yynnyynnyy
34836,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PC,yyyyyynyyy
34841,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LC,yyyyyyynyy
34842,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_MC,yyyyyyynyy
34874,"yes,yes","no,yes","yes,yes","yes,yes","yes,yes",P,yynyyyyyyy
34900,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_C,yyyyyyynyy
34901,"yes,no","yes,yes","yes,yes","no,yes","yes,yes",P_D,ynyyyynyyy
34902,"yes,yes","no,no","yes,yes","no,no","yes,yes",P_M,yynnyynnyy
34903,"yes,yes","no,no","yes,yes","no,no","yes,yes",P_LM,yynnyynnyy
34924,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_LC,yyyyyyynyy
34925,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",P_MC,yyyyyyynyy
34947,"yes,yes","no,no","yes,yes","yes,yes","yes,yes",P_L,yynnyyyyyy
34969,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PC,yyyyyynyyy
34974,"yes,yes","no,no","yes,yes","no,no","yes,yes",P_LC,yynnyynnyy
34975,"yes,yes","no,no","yes,yes","no,no","yes,yes",P_MC,yynnyynnyy
34999,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PA,yyyyyynyyy
35000,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_C,yyyyyynnyy
35001,"yes,yes","no,no","yes,yes","no,yes","yes,yes",P_D,yynnyynyyy
35020,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_C,yyyyyynnyy
35022,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_M,yyyyyynnyy
35023,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",P_LM,yyyyyynnyy
35038,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",CA_LC,yyyyyyynyy
35039,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",CA_MC,yyyyyyynyy
35044,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",C_LMC,yyyyyyynyy
35045,"no,no","no,no","yes,yes","yes,no","yes,yes",C_D,nnnnyyynyy
35046,"yes,yes","yes,no","yes,yes","yes,yes","yes,yes",C_D,yyynyyyyyy
35049,"yes,no","yes,no","yes,yes","yes,no","yes,yes",C_LMD,ynynyyynyy
35053,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",A_LMC,yyyyyyynyy
35054,"yes,yes","yes,no","yes,yes","yes,yes","yes,yes",A_LMD,yyynyyyyyy
35055,"yes,no","yes,no","yes,yes","yes,no","yes,yes",A_LMD,ynynyyynyy
35056,"yes,no","yes,no","yes,yes","yes,no","yes,yes",A_LMD,ynynyyynyy
35156,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM,yyyyyynyyy
35254,"no,yes","no,yes","yes,yes","no,yes","yes,yes",PM,nynyyynyyy
35342,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
35392,"yes,yes","no,yes","yes,yes","yes,yes","yes,yes",PMA,yynyyyyyyy
35393,"yes,yes","no,no","yes,yes","yes,no","yes,yes",PM_C,yynnyyynyy
35394,"yes,yes","yes,no","yes,yes","yes,yes","yes,yes",PM_D,yyynyyyyyy
35395,"yes,yes","no,no","yes,yes","yes,yes","yes,yes",PM_M,yynnyyyyyy
35396,"yes,yes","no,no","yes,yes","yes,yes","yes,yes",PM_LM,yynnyyyyyy
35441,"yes,yes","no,yes","yes,yes","yes,yes","yes,yes",PM,yynyyyyyyy
35466,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM,yyyyyynyyy
35520,"yes,yes","no,no","yes,yes","yes,no","yes,yes",PM_C,yynnyyynyy
35560,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM,yyyyyynyyy
35583,"yes,yes","no,yes","yes,yes","no,yes","yes,yes",PM,yynyyynyyy
35597,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM,yyyyyynyyy
35666,"yes,yes","no,yes","yes,yes","yes,yes","yes,yes",PM,yynyyyyyyy
35702,"yes,yes","no,yes","yes,yes","no,yes","yes,yes",PM,yynyyynyyy
35843,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_C,yyyyyynnyy
35854,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM,yyyyyynyyy
35931,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM,yyyyyynyyy
35960,"yes,yes","no,yes","yes,yes","yes,yes","yes,yes",PM,yynyyyyyyy
35997,"yes,yes","no,no","yes,yes","yes,no","yes,yes",PM_C,yynnyyynyy
36041,"no,no","no,no","yes,yes","yes,no","yes,yes",PM_C,nnnnyyynyy
36072,"yes,yes","no,yes","yes,yes","yes,yes","yes,yes",PM,yynyyyyyyy
36116,"yes,yes","no,yes","yes,yes","yes,yes","yes,yes",PM,yynyyyyyyy
36136,"yes,yes","no,no","yes,yes","yes,no","yes,yes",PM_C,yynnyyynyy
36137,"yes,yes","no,no","yes,yes","yes,no","yes,yes",PM_D,yynnyyynyy
36138,"no,no","no,no","yes,yes","yes,yes","yes,yes",PM_M,nnnnyyyyyy
36139,"yes,yes","no,no","yes,yes","yes,yes","yes,yes",PM_LM,yynnyyyyyy
36170,"yes,yes","no,yes","yes,yes","yes,yes","yes,yes",PM,yynyyyyyyy
36192,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
36193,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
36209,"yes,yes","no,yes","yes,yes","yes,yes","yes,yes",PM,yynyyyyyyy
36254,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
36401,"yes,yes","no,no","yes,yes","yes,yes","yes,yes",PM_M,yynnyyyyyy
36461,"yes,yes","no,yes","yes,yes","yes,yes","yes,yes",PM,yynyyyyyyy
36485,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM,yyyyyynyyy
36502,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
36555,"yes,yes","no,yes","yes,yes","yes,yes","yes,yes",PM,yynyyyyyyy
36638,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
36639,"yes,yes","no,no","yes,yes","yes,yes","yes,yes",PM_D,yynnyyyyyy
36707,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM,yyyyyynyyy
36728,"yes,no","no,no","yes,yes","no,no","yes,yes",PM_C,ynnnyynnyy
36739,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM,yyyyyynyyy
36754,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PMC_C,yyyyyyynyy
36759,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PMA_C,yyyyyyynyy
36764,"no,no","no,no","yes,yes","yes,no","yes,yes",PM_D,nnnnyyynyy
36766,"yes,yes","no,no","yes,yes","yes,no","yes,yes",PM_LMC,yynnyyynyy
36777,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
36778,"yes,no","yes,yes","yes,yes","yes,no","yes,yes",PM_D,ynyyyyynyy
36816,"yes,yes","no,yes","yes,yes","yes,yes","yes,yes",PM,yynyyyyyyy
36898,"yes,yes","no,yes","yes,yes","yes,yes","yes,yes",PM,yynyyyyyyy
36950,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
37061,"yes,yes","no,no","yes,yes","yes,yes","yes,yes",PM_M,yynnyyyyyy
37062,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LC,yyyyyyynyy
37063,"yes,yes","no,no","yes,yes","yes,no","yes,yes",PM_MC,yynnyyynyy
37126,"yes,no","yes,no","yes,yes","yes,no","yes,yes",PM_C,ynynyyynyy
37161,"yes,yes","no,yes","yes,yes","no,yes","yes,yes",PM,yynyyynyyy
37181,"yes,yes","no,no","yes,yes","yes,no","yes,yes",PM_C,yynnyyynyy
37209,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
37210,"yes,yes","no,no","yes,yes","yes,no","yes,yes",PM_D,yynnyyynyy
37211,"yes,yes","no,no","yes,yes","no,no","yes,yes",PM_M,yynnyynnyy
37212,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_LM,yyyyyynnyy
37263,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM,yyyyyynyyy
37294,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_L,yyyyyynnyy
37345,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_C,yyyyyynnyy
37378,"yes,yes","no,yes","yes,yes","no,yes","yes,yes",PM,yynyyynyyy
37393,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM,yyyyyynyyy
37408,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM_D,yyyyyynyyy
37458,"yes,yes","no,yes","yes,yes","no,yes","yes,yes",PMA,yynyyynyyy
37460,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LC,yyyyyyynyy
37461,"yes,yes","no,no","yes,yes","yes,no","yes,yes",PM_MC,yynnyyynyy
37475,"yes,yes","no,yes","yes,yes","yes,yes","yes,yes",PM,yynyyyyyyy
37489,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM,yyyyyynyyy
37509,"yes,yes","no,no","yes,yes","no,no","yes,yes",PM_C,yynnyynnyy
37529,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LC,yyyyyyynyy
37530,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_MC,yyyyyynnyy
37547,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_C,yyyyyynnyy
37590,"yes,yes","no,no","yes,yes","no,no","yes,yes",PM_M,yynnyynnyy
37602,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM,yyyyyynyyy
37666,"yes,yes","no,yes","yes,yes","yes,yes","yes,yes",PMC,yynyyyyyyy
37669,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
37670,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_M,yyyyyynnyy
37671,"yes,yes","yes,no","yes,yes","no,no","yes,yes",PM_D,yyynyynnyy
37672,"yes,yes","yes,no","yes,yes","yes,no","yes,yes",PM_D,yyynyyynyy
37673,"yes,yes","yes,no","yes,yes","yes,no","yes,yes",PM_D,yyynyyynyy
37674,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LD,yyyyyyynyy
37675,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_MD,yyyyyyynyy
37733,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PMC_M,yyyyyynnyy
37740,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LC,yyyyyyynyy
37741,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_MC,yyyyyyynyy
37742,"yes,yes","yes,no","yes,yes","no,no","yes,yes",PM_D,yyynyynnyy
37743,"yes,yes","yes,no","yes,yes","no,no","yes,yes",PM_D,yyynyynnyy
37745,"yes,yes","yes,no","yes,yes","yes,no","yes,yes",PM_LD,yyynyyynyy
37746,"yes,yes","yes,no","yes,yes","yes,yes","yes,yes",PM_MD,yyynyyyyyy
37767,"yes,yes","no,no","yes,yes","no,no","yes,yes",PM_C,yynnyynnyy
37786,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_M,yyyyyynnyy
37804,"yes,yes","no,no","yes,yes","yes,yes","yes,yes",PM_M,yynnyyyyyy
37805,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LC,yyyyyyynyy
37806,"yes,yes","no,no","yes,yes","yes,no","yes,yes",PM_MC,yynnyyynyy
37822,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PMC,yyyyyynyyy
37827,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_LC,yyyyyynnyy
37828,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_MC,yyyyyynnyy
37843,"yes,yes","no,no","yes,yes","yes,no","yes,yes",MCA_LC,yynnyyynyy
37844,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",MCA_MC,yyyyyyynyy
37850,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",MC_LMC,yyyyyyynyy
37851,"yes,yes","no,no","yes,yes","yes,no","yes,yes",MC_D,yynnyyynyy
37852,"yes,yes","yes,no","yes,yes","yes,yes","yes,yes",MC_D,yyynyyyyyy
37855,"yes,yes","no,no","yes,yes","yes,no","yes,yes",MC_LMD,yynnyyynyy
37859,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",MA_LMC,yyyyyyynyy
37860,"yes,yes","yes,no","yes,yes","yes,no","yes,yes",MA_LD,yyynyyynyy
37861,"yes,yes","yes,no","yes,yes","yes,yes","yes,yes",MA_MD,yyynyyyyyy
37862,"yes,yes","yes,no","yes,yes","yes,no","yes,yes",MA_LD,yyynyyynyy
37863,"yes,yes","yes,no","yes,yes","yes,no","yes,yes",MA_MD,yyynyyynyy
